,time,type,city,epa_app,moea_app,moea_amt,epa_amt,local_amt
2708,2018-05-01,Elimination and Purchase,Penghu County,0.0,,10000,6000.0,0.0
2709,2018-05-01,New Purchase,Taichung City,199.0,523.0,10000,3500.0,0.0
2710,2018-05-01,Elimination and Purchase,Taichung City,127.0,334.0,10000,6000.0,0.0
2711,2018-05-01,New Purchase,Taipei City,331.0,289.0,10000,3500.0,0.0
2712,2018-05-01,Elimination and Purchase,Taipei City,74.0,64.0,10000,6000.0,0.0
2713,2018-05-01,New Purchase,Tainan City,557.0,472.0,10000,3500.0,0.0
2714,2018-05-01,Elimination and Purchase,Tainan City,147.0,125.0,10000,6000.0,0.0
2715,2018-05-01,New Purchase,Taitung County,24.0,38.0,10000,3500.0,0.0
2716,2018-05-01,Elimination and Purchase,Taitung County,0.0,38.0,10000,6000.0,0.0
2717,2018-05-01,New Purchase,Hualien County,41.0,36.0,10000,3500.0,1050.0
2718,2018-05-01,Elimination and Purchase,Hualien County,20.0,17.0,10000,6000.0,1800.0
2719,2018-05-01,New Purchase,Miaoli County,14.0,15.0,10000,3500.0,1050.0
2720,2018-05-01,Elimination and Purchase,Miaoli County,2.0,2.0,10000,6000.0,1800.0
2721,2018-05-01,New Purchase,Lienchiang County,1.0,,10000,3500.0,0.0
2722,2018-05-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2723,2018-05-01,New Purchase,Kinmen County,0.0,1.0,10000,3500.0,24000.0
2724,2018-05-01,Elimination and Purchase,Kinmen County,1.0,1.0,10000,6000.0,28000.0
2725,2018-05-01,New Purchase,Yunlin County,61.0,97.0,10000,3500.0,9000.0
2726,2018-05-01,Elimination and Purchase,Yunlin County,21.0,34.0,10000,6000.0,14000.0
2727,2018-05-01,New Purchase,Kaohsiung City,554.0,426.0,10000,3500.0,4000.0
2728,2018-05-01,Elimination and Purchase,Kaohsiung City,827.0,637.0,10000,6000.0,15000.0
2729,2018-06-01,New Purchase,Nantou County,21.0,21.0,10000,3500.0,1500.0
2730,2018-06-01,Elimination and Purchase,Nantou County,4.0,4.0,10000,6000.0,2000.0
2731,2018-06-01,New Purchase,Chiayi City,54.0,49.0,10000,3500.0,9000.0
2732,2018-06-01,Elimination and Purchase,Chiayi City,13.0,12.0,10000,6000.0,14000.0
2733,2018-06-01,New Purchase,Chiayi County,62.0,52.0,10000,3500.0,9000.0
2734,2018-06-01,Elimination and Purchase,Chiayi County,21.0,17.0,10000,6000.0,14000.0
2735,2018-06-01,New Purchase,Keelung City,32.0,27.0,10000,3500.0,4500.0
2736,2018-06-01,Elimination and Purchase,Keelung City,1.0,1.0,10000,6000.0,7800.0
2737,2018-06-01,New Purchase,Yilan County,32.0,26.0,10000,3500.0,6500.0
2738,2018-06-01,Elimination and Purchase,Yilan County,4.0,3.0,10000,6000.0,7000.0
2739,2018-06-01,New Purchase,Pingtung County,181.0,219.0,10000,3500.0,8000.0
2740,2018-06-01,Elimination and Purchase,Pingtung County,0.0,219.0,10000,6000.0,10000.0
2741,2018-06-01,New Purchase,Changhua County,99.0,88.0,10000,3500.0,5000.0
2742,2018-06-01,Elimination and Purchase,Changhua County,48.0,42.0,10000,6000.0,10000.0
2743,2018-06-01,New Purchase,New Taipei City,205.0,,10000,3500.0,8000.0
2744,2018-06-01,Elimination and Purchase,New Taipei City,172.0,,10000,6000.0,12000.0
2745,2018-06-01,New Purchase,Hsinchu City,29.0,62.0,10000,3500.0,1200.0
2746,2018-06-01,Elimination and Purchase,Hsinchu City,2.0,4.0,10000,6000.0,2100.0
2747,2018-06-01,New Purchase,Hsinchu County,86.0,63.0,10000,3500.0,1200.0
2748,2018-06-01,Elimination and Purchase,Hsinchu County,6.0,4.0,10000,6000.0,2100.0
2749,2018-06-01,New Purchase,Taoyuan City,1371.0,1181.0,10000,3500.0,18500.0
2750,2018-06-01,Elimination and Purchase,Taoyuan City,187.0,161.0,10000,6000.0,24000.0
2751,2018-06-01,New Purchase,Penghu County,0.0,,10000,3500.0,0.0
2752,2018-06-01,Elimination and Purchase,Penghu County,0.0,,10000,6000.0,0.0
2753,2018-06-01,New Purchase,Taichung City,832.0,471.0,10000,3500.0,0.0
2754,2018-06-01,Elimination and Purchase,Taichung City,416.0,235.0,10000,6000.0,0.0
2755,2018-06-01,New Purchase,Taipei City,227.0,237.0,10000,3500.0,0.0
2756,2018-06-01,Elimination and Purchase,Taipei City,71.0,74.0,10000,6000.0,0.0
2757,2018-06-01,New Purchase,Tainan City,699.0,529.0,10000,3500.0,0.0
2758,2018-06-01,Elimination and Purchase,Tainan City,171.0,130.0,10000,6000.0,0.0
2759,2018-06-01,New Purchase,Taitung County,32.0,34.0,10000,3500.0,0.0
2760,2018-06-01,Elimination and Purchase,Taitung County,0.0,34.0,10000,6000.0,0.0
2761,2018-06-01,New Purchase,Hualien County,57.0,86.0,10000,3500.0,1050.0
2762,2018-06-01,Elimination and Purchase,Hualien County,8.0,12.0,10000,6000.0,1800.0
2763,2018-06-01,New Purchase,Miaoli County,38.0,32.0,10000,3500.0,1050.0
2764,2018-06-01,Elimination and Purchase,Miaoli County,5.0,4.0,10000,6000.0,1800.0
2765,2018-06-01,New Purchase,Lienchiang County,0.0,,10000,3500.0,0.0
2766,2018-06-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2767,2018-06-01,New Purchase,Kinmen County,1.0,1.0,10000,3500.0,24000.0
2768,2018-06-01,Elimination and Purchase,Kinmen County,1.0,1.0,10000,6000.0,28000.0
2769,2018-06-01,New Purchase,Yunlin County,111.0,73.0,10000,3500.0,9000.0
2770,2018-06-01,Elimination and Purchase,Yunlin County,28.0,18.0,10000,6000.0,14000.0
2771,2018-06-01,New Purchase,Kaohsiung City,641.0,373.0,10000,3500.0,4000.0
2772,2018-06-01,Elimination and Purchase,Kaohsiung City,742.0,431.0,10000,6000.0,15000.0
2773,2018-07-01,New Purchase,Nantou County,24.0,22.0,10000,3500.0,1500.0
2774,2018-07-01,Elimination and Purchase,Nantou County,2.0,2.0,10000,6000.0,2000.0
2775,2018-07-01,New Purchase,Chiayi City,81.0,74.0,10000,3500.0,9000.0
2776,2018-07-01,Elimination and Purchase,Chiayi City,15.0,14.0,10000,6000.0,14000.0
2777,2018-07-01,New Purchase,Chiayi County,81.0,89.0,10000,3500.0,9000.0
2778,2018-07-01,Elimination and Purchase,Chiayi County,15.0,16.0,10000,6000.0,14000.0
2779,2018-07-01,New Purchase,Keelung City,35.0,35.0,10000,3500.0,4500.0
2780,2018-07-01,Elimination and Purchase,Keelung City,1.0,1.0,10000,6000.0,7800.0
2781,2018-07-01,New Purchase,Yilan County,31.0,25.0,10000,3500.0,6500.0
2782,2018-07-01,Elimination and Purchase,Yilan County,3.0,2.0,10000,6000.0,7000.0
2783,2018-07-01,New Purchase,Pingtung County,12.0,23.0,10000,3500.0,8000.0
2784,2018-07-01,Elimination and Purchase,Pingtung County,125.0,234.0,10000,6000.0,10000.0
2785,2018-07-01,New Purchase,Changhua County,126.0,112.0,10000,3500.0,5000.0
2786,2018-07-01,Elimination and Purchase,Changhua County,36.0,32.0,10000,6000.0,10000.0
2787,2018-07-01,New Purchase,New Taipei City,0.0,,10000,3500.0,8000.0
2788,2018-07-01,Elimination and Purchase,New Taipei City,341.0,,10000,6000.0,12000.0
2789,2018-07-01,New Purchase,Hsinchu City,144.0,135.0,10000,3500.0,1200.0
2790,2018-07-01,Elimination and Purchase,Hsinchu City,19.0,18.0,10000,6000.0,2100.0
2791,2018-07-01,New Purchase,Hsinchu County,44.0,48.0,10000,3500.0,1200.0
2792,2018-07-01,Elimination and Purchase,Hsinchu County,5.0,6.0,10000,6000.0,2100.0
2793,2018-07-01,New Purchase,Taoyuan City,1717.0,1518.0,10000,3500.0,18500.0
2794,2018-07-01,Elimination and Purchase,Taoyuan City,168.0,149.0,10000,6000.0,24000.0
2795,2018-07-01,New Purchase,Penghu County,2.0,6.0,10000,3500.0,0.0
2796,2018-07-01,Elimination and Purchase,Penghu County,0.0,6.0,10000,6000.0,0.0
2797,2018-07-01,New Purchase,Taichung City,504.0,640.0,10000,3500.0,0.0
2798,2018-07-01,Elimination and Purchase,Taichung City,183.0,232.0,10000,6000.0,0.0
2799,2018-07-01,New Purchase,Taipei City,246.0,318.0,10000,3500.0,0.0
2800,2018-07-01,Elimination and Purchase,Taipei City,54.0,70.0,10000,6000.0,0.0
2801,2018-07-01,New Purchase,Tainan City,631.0,546.0,10000,3500.0,0.0
2802,2018-07-01,Elimination and Purchase,Tainan City,118.0,102.0,10000,6000.0,0.0
2803,2018-07-01,New Purchase,Taitung County,13.0,33.0,10000,3500.0,0.0
2804,2018-07-01,Elimination and Purchase,Taitung County,4.0,10.0,10000,6000.0,0.0
2805,2018-07-01,New Purchase,Hualien County,46.0,97.0,10000,3500.0,1050.0
2806,2018-07-01,Elimination and Purchase,Hualien County,21.0,45.0,10000,6000.0,1800.0
2807,2018-07-01,New Purchase,Miaoli County,34.0,28.0,10000,3500.0,1050.0
2808,2018-07-01,Elimination and Purchase,Miaoli County,3.0,2.0,10000,6000.0,1800.0
2809,2018-07-01,New Purchase,Lienchiang County,0.0,,10000,3500.0,0.0
2810,2018-07-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2811,2018-07-01,New Purchase,Kinmen County,0.0,2.0,10000,3500.0,24000.0
2812,2018-07-01,Elimination and Purchase,Kinmen County,0.0,2.0,10000,6000.0,28000.0
2813,2018-07-01,New Purchase,Yunlin County,116.0,106.0,10000,3500.0,9000.0
2814,2018-07-01,Elimination and Purchase,Yunlin County,40.0,37.0,10000,6000.0,14000.0
2815,2018-07-01,New Purchase,Kaohsiung City,549.0,461.0,10000,3500.0,4000.0
2816,2018-07-01,Elimination and Purchase,Kaohsiung City,597.0,501.0,10000,6000.0,15000.0
2817,2018-08-01,New Purchase,Nantou County,30.0,31.0,10000,3500.0,1500.0
2818,2018-08-01,Elimination and Purchase,Nantou County,5.0,5.0,10000,6000.0,2000.0
2819,2018-08-01,New Purchase,Chiayi City,50.0,53.0,10000,3500.0,9000.0
2820,2018-08-01,Elimination and Purchase,Chiayi City,14.0,15.0,10000,6000.0,14000.0
2821,2018-08-01,New Purchase,Chiayi County,77.0,82.0,10000,3500.0,9000.0
2822,2018-08-01,Elimination and Purchase,Chiayi County,5.0,5.0,10000,6000.0,14000.0
2823,2018-08-01,New Purchase,Keelung City,36.0,29.0,10000,3500.0,4500.0
2824,2018-08-01,Elimination and Purchase,Keelung City,1.0,1.0,10000,6000.0,7800.0
2825,2018-08-01,New Purchase,Yilan County,41.0,51.0,10000,3500.0,6500.0
2826,2018-08-01,Elimination and Purchase,Yilan County,6.0,8.0,10000,6000.0,7000.0
2827,2018-08-01,New Purchase,Pingtung County,439.0,164.0,10000,3500.0,8000.0
2828,2018-08-01,Elimination and Purchase,Pingtung County,157.0,59.0,10000,6000.0,10000.0
2829,2018-08-01,New Purchase,Changhua County,66.0,99.0,10000,3500.0,5000.0
2830,2018-08-01,Elimination and Purchase,Changhua County,43.0,65.0,10000,6000.0,10000.0
2831,2018-08-01,New Purchase,New Taipei City,1593.0,,10000,3500.0,8000.0
2832,2018-08-01,Elimination and Purchase,New Taipei City,65.0,,10000,6000.0,12000.0
2833,2018-08-01,New Purchase,Hsinchu City,139.0,174.0,10000,3500.0,1200.0
2834,2018-08-01,Elimination and Purchase,Hsinchu City,17.0,21.0,10000,6000.0,2100.0
2835,2018-08-01,New Purchase,Hsinchu County,57.0,50.0,10000,3500.0,1200.0
2836,2018-08-01,Elimination and Purchase,Hsinchu County,8.0,7.0,10000,6000.0,2100.0
2837,2018-08-01,New Purchase,Taoyuan City,1716.0,1406.0,10000,3500.0,18500.0
2838,2018-08-01,Elimination and Purchase,Taoyuan City,182.0,149.0,10000,6000.0,24000.0
2839,2018-08-01,New Purchase,Penghu County,0.0,,10000,3500.0,0.0
2840,2018-08-01,Elimination and Purchase,Penghu County,0.0,,10000,6000.0,0.0
2841,2018-08-01,New Purchase,Taichung City,598.0,535.0,10000,3500.0,0.0
2842,2018-08-01,Elimination and Purchase,Taichung City,348.0,312.0,10000,6000.0,0.0
2843,2018-08-01,New Purchase,Taipei City,339.0,1548.0,10000,3500.0,0.0
2844,2018-08-01,Elimination and Purchase,Taipei City,71.0,324.0,10000,6000.0,0.0
2845,2018-08-01,New Purchase,Tainan City,565.0,581.0,10000,3500.0,0.0
2846,2018-08-01,Elimination and Purchase,Tainan City,159.0,163.0,10000,6000.0,0.0
2847,2018-08-01,New Purchase,Taitung County,50.0,43.0,10000,3500.0,0.0
2848,2018-08-01,Elimination and Purchase,Taitung County,15.0,13.0,10000,6000.0,0.0
2849,2018-08-01,New Purchase,Hualien County,73.0,115.0,10000,3500.0,1050.0
2850,2018-08-01,Elimination and Purchase,Hualien County,16.0,25.0,10000,6000.0,1800.0
2851,2018-08-01,New Purchase,Miaoli County,28.0,31.0,10000,3500.0,1050.0
2852,2018-08-01,Elimination and Purchase,Miaoli County,1.0,1.0,10000,6000.0,1800.0
2853,2018-08-01,New Purchase,Lienchiang County,0.0,,10000,3500.0,0.0
2854,2018-08-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2855,2018-08-01,New Purchase,Kinmen County,2.0,7.0,10000,3500.0,24000.0
2856,2018-08-01,Elimination and Purchase,Kinmen County,0.0,7.0,10000,6000.0,28000.0
2857,2018-08-01,New Purchase,Yunlin County,108.0,120.0,10000,3500.0,9000.0
2858,2018-08-01,Elimination and Purchase,Yunlin County,22.0,24.0,10000,6000.0,14000.0
2859,2018-08-01,New Purchase,Kaohsiung City,445.0,455.0,10000,3500.0,4000.0
2860,2018-08-01,Elimination and Purchase,Kaohsiung City,498.0,509.0,10000,6000.0,15000.0
2861,2018-09-01,New Purchase,Nantou County,19.0,22.0,10000,3500.0,1500.0
2862,2018-09-01,Elimination and Purchase,Nantou County,4.0,5.0,10000,6000.0,2000.0
2863,2018-09-01,New Purchase,Chiayi City,50.0,61.0,10000,3500.0,9000.0
2864,2018-09-01,Elimination and Purchase,Chiayi City,7.0,9.0,10000,6000.0,14000.0
2865,2018-09-01,New Purchase,Chiayi County,43.0,76.0,10000,3500.0,9000.0
2866,2018-09-01,Elimination and Purchase,Chiayi County,13.0,23.0,10000,6000.0,14000.0
2867,2018-09-01,New Purchase,Keelung City,16.0,22.0,10000,3500.0,4500.0
2868,2018-09-01,Elimination and Purchase,Keelung City,1.0,1.0,10000,6000.0,7800.0
2869,2018-09-01,New Purchase,Yilan County,75.0,70.0,10000,3500.0,6500.0
2870,2018-09-01,Elimination and Purchase,Yilan County,11.0,10.0,10000,6000.0,7000.0
2871,2018-09-01,New Purchase,Pingtung County,437.0,111.0,10000,3500.0,8000.0
2872,2018-09-01,Elimination and Purchase,Pingtung County,118.0,30.0,10000,6000.0,10000.0
2873,2018-09-01,New Purchase,Changhua County,51.0,133.0,10000,3500.0,5000.0
2874,2018-09-01,Elimination and Purchase,Changhua County,22.0,57.0,10000,6000.0,10000.0
2875,2018-09-01,New Purchase,New Taipei City,229.0,,10000,3500.0,8000.0
2876,2018-09-01,Elimination and Purchase,New Taipei City,151.0,,10000,6000.0,12000.0
2877,2018-09-01,New Purchase,Hsinchu City,161.0,127.0,10000,3500.0,1200.0
2878,2018-09-01,Elimination and Purchase,Hsinchu City,23.0,18.0,10000,6000.0,2100.0
2879,2018-09-01,New Purchase,Hsinchu County,47.0,55.0,10000,3500.0,1200.0
2880,2018-09-01,Elimination and Purchase,Hsinchu County,3.0,4.0,10000,6000.0,2100.0
2881,2018-09-01,New Purchase,Taoyuan City,980.0,1344.0,10000,3500.0,18500.0
2882,2018-09-01,Elimination and Purchase,Taoyuan City,102.0,140.0,10000,6000.0,24000.0
2883,2018-09-01,New Purchase,Penghu County,0.0,1.0,10000,3500.0,0.0
2884,2018-09-01,Elimination and Purchase,Penghu County,0.0,1.0,10000,6000.0,0.0
2885,2018-09-01,New Purchase,Taichung City,416.0,567.0,10000,3500.0,0.0
2886,2018-09-01,Elimination and Purchase,Taichung City,152.0,207.0,10000,6000.0,0.0
2887,2018-09-01,New Purchase,Taipei City,239.0,302.0,10000,3500.0,0.0
2888,2018-09-01,Elimination and Purchase,Taipei City,63.0,80.0,10000,6000.0,0.0
2889,2018-09-01,New Purchase,Tainan City,587.0,569.0,10000,3500.0,0.0
2890,2018-09-01,Elimination and Purchase,Tainan City,130.0,126.0,10000,6000.0,0.0
2891,2018-09-01,New Purchase,Taitung County,68.0,67.0,10000,3500.0,0.0
2892,2018-09-01,Elimination and Purchase,Taitung County,0.0,67.0,10000,6000.0,0.0
2893,2018-09-01,New Purchase,Hualien County,98.0,132.0,10000,3500.0,1050.0
2894,2018-09-01,Elimination and Purchase,Hualien County,29.0,39.0,10000,6000.0,1800.0
2895,2018-09-01,New Purchase,Miaoli County,31.0,41.0,10000,3500.0,1050.0
2896,2018-09-01,Elimination and Purchase,Miaoli County,3.0,4.0,10000,6000.0,1800.0
2897,2018-09-01,New Purchase,Lienchiang County,0.0,,10000,3500.0,0.0
2898,2018-09-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2899,2018-09-01,New Purchase,Kinmen County,11.0,12.0,10000,3500.0,24000.0
2900,2018-09-01,Elimination and Purchase,Kinmen County,5.0,5.0,10000,6000.0,28000.0
2901,2018-09-01,New Purchase,Yunlin County,104.0,115.0,10000,3500.0,9000.0
2902,2018-09-01,Elimination and Purchase,Yunlin County,24.0,27.0,10000,6000.0,14000.0
2903,2018-09-01,New Purchase,Kaohsiung City,297.0,479.0,10000,3500.0,4000.0
2904,2018-09-01,Elimination and Purchase,Kaohsiung City,330.0,532.0,10000,6000.0,15000.0
2905,2018-10-01,New Purchase,Nantou County,42.0,59.0,10000,3500.0,1500.0
2906,2018-10-01,Elimination and Purchase,Nantou County,3.0,4.0,10000,6000.0,2000.0
2907,2018-10-01,New Purchase,Chiayi City,52.0,74.0,10000,3500.0,9000.0
2908,2018-10-01,Elimination and Purchase,Chiayi City,12.0,17.0,10000,6000.0,14000.0
2909,2018-10-01,New Purchase,Chiayi County,69.0,96.0,10000,3500.0,9000.0
2910,2018-10-01,Elimination and Purchase,Chiayi County,19.0,26.0,10000,6000.0,14000.0
2911,2018-10-01,New Purchase,Keelung City,38.0,33.0,10000,3500.0,4500.0
2912,2018-10-01,Elimination and Purchase,Keelung City,2.0,2.0,10000,6000.0,7800.0
2913,2018-10-01,New Purchase,Yilan County,98.0,138.0,10000,3500.0,6500.0
2914,2018-10-01,Elimination and Purchase,Yilan County,12.0,17.0,10000,6000.0,7000.0
2915,2018-10-01,New Purchase,Pingtung County,201.0,246.0,10000,3500.0,8000.0
2916,2018-10-01,Elimination and Purchase,Pingtung County,36.0,44.0,10000,6000.0,10000.0
2917,2018-10-01,New Purchase,Changhua County,195.0,148.0,10000,3500.0,5000.0
2918,2018-10-01,Elimination and Purchase,Changhua County,78.0,59.0,10000,6000.0,10000.0
2919,2018-10-01,New Purchase,New Taipei City,69.0,,10000,3500.0,8000.0
2920,2018-10-01,Elimination and Purchase,New Taipei City,217.0,,10000,6000.0,12000.0
2921,2018-10-01,New Purchase,Hsinchu City,99.0,124.0,10000,3500.0,1200.0
2922,2018-10-01,Elimination and Purchase,Hsinchu City,14.0,18.0,10000,6000.0,2100.0
2923,2018-10-01,New Purchase,Hsinchu County,79.0,96.0,10000,3500.0,1200.0
2924,2018-10-01,Elimination and Purchase,Hsinchu County,6.0,7.0,10000,6000.0,2100.0
2925,2018-10-01,New Purchase,Taoyuan City,1924.0,1823.0,10000,3500.0,18500.0
2926,2018-10-01,Elimination and Purchase,Taoyuan City,223.0,211.0,10000,6000.0,24000.0
2927,2018-10-01,New Purchase,Penghu County,3.0,3.0,10000,3500.0,0.0
2928,2018-10-01,Elimination and Purchase,Penghu County,0.0,3.0,10000,6000.0,0.0
2929,2018-10-01,New Purchase,Taichung City,918.0,848.0,10000,3500.0,0.0
2930,2018-10-01,Elimination and Purchase,Taichung City,404.0,373.0,10000,6000.0,0.0
2931,2018-10-01,New Purchase,Taipei City,467.0,579.0,10000,3500.0,0.0
2932,2018-10-01,Elimination and Purchase,Taipei City,96.0,119.0,10000,6000.0,0.0
2933,2018-10-01,New Purchase,Tainan City,625.0,746.0,10000,3500.0,0.0
2934,2018-10-01,Elimination and Purchase,Tainan City,157.0,187.0,10000,6000.0,0.0
2935,2018-10-01,New Purchase,Taitung County,70.0,84.0,10000,3500.0,0.0
2936,2018-10-01,Elimination and Purchase,Taitung County,0.0,84.0,10000,6000.0,0.0
2937,2018-10-01,New Purchase,Hualien County,420.0,315.0,10000,3500.0,1050.0
2938,2018-10-01,Elimination and Purchase,Hualien County,29.0,22.0,10000,6000.0,1800.0
2939,2018-10-01,New Purchase,Miaoli County,51.0,48.0,10000,3500.0,1050.0
2940,2018-10-01,Elimination and Purchase,Miaoli County,3.0,3.0,10000,6000.0,1800.0
2941,2018-10-01,New Purchase,Lienchiang County,0.0,,10000,3500.0,0.0
2942,2018-10-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2943,2018-10-01,New Purchase,Kinmen County,5.0,12.0,10000,3500.0,24000.0
2944,2018-10-01,Elimination and Purchase,Kinmen County,7.0,17.0,10000,6000.0,28000.0
2945,2018-10-01,New Purchase,Yunlin County,155.0,159.0,10000,3500.0,9000.0
2946,2018-10-01,Elimination and Purchase,Yunlin County,38.0,39.0,10000,6000.0,14000.0
2947,2018-10-01,New Purchase,Kaohsiung City,578.0,583.0,10000,3500.0,4000.0
2948,2018-10-01,Elimination and Purchase,Kaohsiung City,670.0,676.0,10000,6000.0,15000.0
2949,2018-11-01,New Purchase,Nantou County,33.0,48.0,10000,3500.0,1500.0
2950,2018-11-01,Elimination and Purchase,Nantou County,5.0,7.0,10000,6000.0,2000.0
2951,2018-11-01,New Purchase,Chiayi City,115.0,103.0,10000,3500.0,9000.0
2952,2018-11-01,Elimination and Purchase,Chiayi City,25.0,22.0,10000,6000.0,14000.0
2953,2018-11-01,New Purchase,Chiayi County,114.0,116.0,10000,3500.0,9000.0
2954,2018-11-01,Elimination and Purchase,Chiayi County,22.0,22.0,10000,6000.0,14000.0
2955,2018-11-01,New Purchase,Keelung City,54.0,63.0,10000,3500.0,4500.0
2956,2018-11-01,Elimination and Purchase,Keelung City,3.0,4.0,10000,6000.0,7800.0
2957,2018-11-01,New Purchase,Yilan County,161.0,163.0,10000,3500.0,6500.0
2958,2018-11-01,Elimination and Purchase,Yilan County,13.0,13.0,10000,6000.0,7000.0
2959,2018-11-01,New Purchase,Pingtung County,213.0,463.0,10000,3500.0,8000.0
2960,2018-11-01,Elimination and Purchase,Pingtung County,37.0,80.0,10000,6000.0,10000.0
2961,2018-11-01,New Purchase,Changhua County,284.0,358.0,10000,3500.0,5000.0
2962,2018-11-01,Elimination and Purchase,Changhua County,129.0,163.0,10000,6000.0,10000.0
2963,2018-11-01,New Purchase,New Taipei City,116.0,,10000,3500.0,8000.0
2964,2018-11-01,Elimination and Purchase,New Taipei City,45.0,,10000,6000.0,12000.0
2965,2018-11-01,New Purchase,Hsinchu City,96.0,110.0,10000,3500.0,1200.0
2966,2018-11-01,Elimination and Purchase,Hsinchu City,24.0,28.0,10000,6000.0,2100.0
2967,2018-11-01,New Purchase,Hsinchu County,80.0,90.0,10000,3500.0,1200.0
2968,2018-11-01,Elimination and Purchase,Hsinchu County,6.0,7.0,10000,6000.0,2100.0
2969,2018-11-01,New Purchase,Taoyuan City,1967.0,1880.0,10000,3500.0,18500.0
2970,2018-11-01,Elimination and Purchase,Taoyuan City,187.0,179.0,10000,6000.0,24000.0
2971,2018-11-01,New Purchase,Penghu County,1.0,2.0,10000,3500.0,0.0
2972,2018-11-01,Elimination and Purchase,Penghu County,0.0,2.0,10000,6000.0,0.0
2973,2018-11-01,New Purchase,Taichung City,879.0,1123.0,10000,3500.0,0.0
2974,2018-11-01,Elimination and Purchase,Taichung City,388.0,495.0,10000,6000.0,0.0
2975,2018-11-01,New Purchase,Taipei City,401.0,442.0,10000,3500.0,0.0
2976,2018-11-01,Elimination and Purchase,Taipei City,84.0,93.0,10000,6000.0,0.0
2977,2018-11-01,New Purchase,Tainan City,912.0,906.0,10000,3500.0,0.0
2978,2018-11-01,Elimination and Purchase,Tainan City,237.0,236.0,10000,6000.0,0.0
2979,2018-11-01,New Purchase,Taitung County,21.0,9.0,10000,3500.0,0.0
2980,2018-11-01,Elimination and Purchase,Taitung County,41.0,19.0,10000,6000.0,0.0
2981,2018-11-01,New Purchase,Hualien County,150.0,267.0,10000,3500.0,1050.0
2982,2018-11-01,Elimination and Purchase,Hualien County,18.0,32.0,10000,6000.0,1800.0
2983,2018-11-01,New Purchase,Miaoli County,41.0,51.0,10000,3500.0,1050.0
2984,2018-11-01,Elimination and Purchase,Miaoli County,6.0,7.0,10000,6000.0,1800.0
2985,2018-11-01,New Purchase,Lienchiang County,0.0,,10000,3500.0,0.0
2986,2018-11-01,Elimination and Purchase,Lienchiang County,0.0,,10000,6000.0,0.0
2987,2018-11-01,New Purchase,Kinmen County,18.0,17.0,10000,3500.0,24000.0
2988,2018-11-01,Elimination and Purchase,Kinmen County,10.0,9.0,10000,6000.0,28000.0
2989,2018-11-01,New Purchase,Yunlin County,184.0,205.0,10000,3500.0,9000.0
2990,2018-11-01,Elimination and Purchase,Yunlin County,47.0,52.0,10000,6000.0,14000.0
2991,2018-11-01,New Purchase,Kaohsiung City,462.0,621.0,10000,3500.0,4000.0
2992,2018-11-01,Elimination and Purchase,Kaohsiung City,766.0,1029.0,10000,6000.0,15000.0
2993,2018-12-01,New Purchase,Nantou County,54.0,27.0,10000,3500.0,1500.0
2994,2018-12-01,Elimination and Purchase,Nantou County,2.0,1.0,10000,6000.0,2000.0
2995,2018-12-01,New Purchase,Chiayi City,126.0,120.0,10000,3500.0,9000.0
2996,2018-12-01,Elimination and Purchase,Chiayi City,32.0,30.0,10000,6000.0,9000.0
2997,2018-12-01,New Purchase,Chiayi County,132.0,127.0,10000,3500.0,9000.0
2998,2018-12-01,Elimination and Purchase,Chiayi County,31.0,30.0,10000,6000.0,14000.0
2999,2018-12-01,New Purchase,Keelung City,20.0,10.0,10000,3500.0,4500.0
3000,2018-12-01,Elimination and Purchase,Keelung City,1.0,10.0,10000,6000.0,7800.0
3001,2018-12-01,New Purchase,Yilan County,123.0,60.0,10000,3500.0,6500.0
3002,2018-12-01,Elimination and Purchase,Yilan County,15.0,7.0,10000,6000.0,7000.0
3003,2018-12-01,New Purchase,Pingtung County,159.0,178.0,10000,3500.0,8000.0
3004,2018-12-01,Elimination and Purchase,Pingtung County,81.0,90.0,10000,6000.0,10000.0
3005,2018-12-01,New Purchase,Changhua County,534.0,216.0,10000,3500.0,5000.0
3006,2018-12-01,Elimination and Purchase,Changhua County,189.0,77.0,10000,6000.0,10000.0
3007,2018-12-01,New Purchase,New Taipei City,1558.0,,10000,3500.0,8000.0
3008,2018-12-01,Elimination and Purchase,New Taipei City,142.0,,10000,6000.0,12000.0
3009,2018-12-01,New Purchase,Hsinchu City,64.0,43.0,10000,3500.0,1200.0
3010,2018-12-01,Elimination and Purchase,Hsinchu City,6.0,4.0,10000,6000.0,2100.0
3011,2018-12-01,New Purchase,Hsinchu County,136.0,46.0,10000,3500.0,1200.0
3012,2018-12-01,Elimination and Purchase,Hsinchu County,22.0,7.0,10000,6000.0,2100.0
3013,2018-12-01,New Purchase,Taoyuan City,2103.0,1232.0,10000,3500.0,18500.0
3014,2018-12-01,Elimination and Purchase,Taoyuan City,283.0,166.0,10000,6000.0,24000.0
3015,2018-12-01,New Purchase,Penghu County,0.0,2.0,10000,3500.0,0.0
